% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "43"
% phi1    Phi     phi2    value
264.530518 7.426640 129.331177 0.000000
53.632252 41.253941 314.959015 0.000000
352.375549 38.408180 357.228027 0.000000
185.607224 44.776661 174.526764 0.000000
200.167526 36.734821 193.989273 0.000000
130.179031 44.503361 269.207367 0.000000
345.586578 9.761500 29.947969 51.000000
194.400543 15.702430 153.903748 0.000000
141.589783 44.181911 238.583908 0.000000
315.807678 49.403080 39.359600 0.000000
325.197418 42.973091 355.947113 0.000000
226.260696 58.113491 142.235153 0.000000
197.192291 18.837740 155.726242 0.000000
129.418945 13.807870 187.478226 0.000000
101.921021 39.777302 220.976562 0.000000
19.562380 32.908611 358.443817 0.000000
294.859528 28.244560 34.420052 0.000000
60.066349 25.171881 324.937073 0.000000
160.471649 34.210651 239.865463 0.000000
233.639633 54.100479 153.691422 0.000000
137.127655 47.340672 189.464554 0.000000
328.318939 33.456959 12.325340 0.000000
225.453888 21.160971 170.561325 0.000000
108.210747 42.577179 208.400742 0.000000
143.488693 9.361230 248.340866 0.000000
282.856018 35.514370 120.785149 0.000000
335.636108 50.581200 49.510639 0.000000
47.491451 39.363949 303.726410 0.000000
291.092773 23.678150 105.240387 0.000000
271.345490 44.355549 101.700058 0.000000
296.793518 35.023178 28.729349 0.000000
296.295624 0.956250 64.134659 0.000000
320.150848 59.093410 47.380291 0.000000
331.301819 51.210941 44.404129 0.000000
296.179657 37.678299 32.502571 0.000000
286.230621 40.846291 94.607933 0.000000
302.293335 33.669182 71.005333 0.000000
322.956879 51.842522 52.414051 0.000000
340.521545 26.742390 32.810360 0.000000
74.242867 20.403490 314.343872 0.000000
251.349899 44.412079 135.431076 0.000000
245.700256 14.519410 89.799377 0.000000
142.905197 38.110088 217.557846 0.000000
199.638306 32.980949 173.078262 0.000000
352.853424 31.204020 42.994320 0.000000
338.570251 15.891730 10.934650 0.000000
164.898972 20.301121 226.084946 0.000000
218.719147 28.934710 112.620781 0.000000
49.183659 32.828140 322.352264 0.000000
16.364321 39.556068 4.832660 0.000000
139.565735 24.918859 204.510086 0.000000
12.277650 32.553219 4.387310 0.000000
194.330994 20.190800 206.422653 0.000000
353.310486 29.293200 38.984020 0.000000
183.937805 33.211552 155.963547 0.000000
34.688251 46.606079 318.008209 0.000000
46.038490 18.215469 312.979675 0.000000
125.045441 37.694248 196.361282 0.000000
128.841599 10.726740 269.729095 0.000000
3.677700 43.417999 20.127741 0.000000
144.644974 30.903851 236.451065 0.000000
327.039093 43.321911 0.245870 0.000000
226.942505 22.223400 103.266724 0.000000
183.655457 39.736641 209.989136 0.000000
137.045517 37.921268 220.104584 0.000000
70.047348 22.602480 302.647858 0.000000
233.812653 23.094851 164.554764 0.000000
0.538800 31.329220 322.063599 0.000000
176.608673 42.936771 166.587173 0.000000
202.083817 38.754761 143.356873 0.000000
321.730255 16.463051 69.310921 0.000000
105.439369 25.566380 219.786118 0.000000
175.684845 44.397758 161.501541 0.000000
56.784019 18.115580 269.882385 0.000000
64.470398 48.019989 332.611298 0.000000
199.461121 42.180359 177.490585 0.000000
301.589050 28.619200 92.291901 0.000000
73.785217 15.078480 269.438660 0.000000
58.263371 11.807640 339.563385 0.000000
53.876911 52.306240 309.243317 0.000000
62.526459 13.085970 268.706055 0.000000
130.007935 19.725679 204.326385 0.000000
214.848846 5.581400 171.458054 0.000000
246.938126 29.249769 114.506157 0.000000
20.360250 42.769402 3.402960 0.000000
33.422150 36.765141 351.451324 0.000000
27.819670 51.162201 304.359314 0.000000
64.211121 50.985340 311.637390 0.000000
255.898376 40.808979 114.465988 0.000000
308.555206 22.370661 78.303032 0.000000
285.041107 41.572849 69.468513 0.000000
36.329929 39.715389 3.572360 0.000000
110.082153 23.365721 227.260117 0.000000
355.881226 4.513930 19.600910 0.000000
179.449173 25.690960 212.616272 0.000000
214.045822 15.903760 158.964493 0.000000
127.494850 35.664001 236.294281 0.000000
309.789917 11.626060 73.471451 0.000000
318.732300 38.464481 11.700040 0.000000
87.196442 27.365110 288.829712 0.000000
128.653275 27.307850 196.902924 0.000000
130.690903 42.377819 201.774933 0.000000
238.880661 28.155029 151.717606 0.000000
145.597183 57.835861 232.203964 0.000000
37.086689 16.906151 325.442017 0.000000
328.473114 15.088960 355.002075 0.000000
351.690765 23.507120 330.347931 0.000000
218.851944 31.051741 168.263138 0.000000
312.008759 51.368999 25.900261 0.000000
46.154339 30.416330 280.299255 0.000000
152.959747 28.232380 219.187302 0.000000
11.308160 35.467072 352.923523 0.000000
339.733887 38.117020 46.956348 0.000000
237.451447 36.124550 155.266190 0.000000
354.525269 31.399670 338.987091 0.000000
316.858673 49.018700 66.622238 0.000000
20.118910 40.223881 356.656555 0.000000
328.990204 53.462521 51.906120 0.000000
164.668793 35.515419 228.384094 0.000000
209.656403 29.659491 137.772797 0.000000
129.733704 9.438840 217.228592 0.000000
322.720184 30.628710 43.333611 0.000000
9.702200 38.486340 26.868971 0.000000
147.278503 34.229801 254.356873 0.000000
70.093727 3.540070 289.596008 0.000000
308.997711 19.159201 93.101921 0.000000
131.929672 38.163521 240.931137 0.000000
98.531929 31.812929 298.104340 0.000000
320.177521 35.920631 61.878391 0.000000
225.595383 27.260559 131.713547 0.000000
291.270691 39.680981 48.080009 0.000000
28.129810 29.872931 317.053436 0.000000
17.373911 47.297169 336.148743 0.000000
53.006699 34.112259 288.529419 0.000000
96.182137 12.308290 228.476334 0.000000
247.987411 37.130192 105.329308 0.000000
331.762817 25.413321 47.611740 0.000000
149.112366 46.659931 198.611893 0.000000
149.420258 44.160439 195.041595 0.000000
6.291260 4.285270 352.263580 0.000000
47.592258 44.643398 344.548981 0.000000
60.287521 42.013760 279.321991 0.000000
224.525925 34.814850 104.554001 0.000000
138.745346 13.438750 228.770676 0.000000
197.383209 40.543480 187.671967 0.000000
94.001106 45.300770 234.028290 0.000000
332.248047 28.469950 57.196869 0.000000
55.505371 52.253071 320.289642 0.000000
19.662680 29.976810 302.571899 0.000000
237.825623 53.896011 137.598740 0.000000
160.406265 45.752621 231.078644 0.000000
112.465683 43.274670 249.222382 0.000000
80.082153 37.666901 264.827087 0.000000
53.994061 36.542709 345.475311 0.000000
298.156738 40.302479 42.270012 0.000000
193.800720 30.615150 184.986984 0.000000
9.629190 12.346220 332.760956 0.000000
219.058594 44.418671 114.390099 0.000000
302.251099 26.133240 32.477322 0.000000
245.770676 0.711610 152.250397 0.000000
271.577179 19.603621 85.978752 0.000000
169.592056 12.509040 204.041687 0.000000
80.961021 10.683720 289.243011 0.000000
149.533615 32.935612 245.846085 0.000000
358.596313 19.251801 20.778049 0.000000
209.824814 52.963440 125.581757 0.000000
209.989685 22.213930 191.250900 0.000000
247.131805 36.154030 84.119881 0.000000
151.616776 35.655800 212.496765 0.000000
134.411346 23.124540 263.286163 0.000000
72.422821 17.289280 307.791290 0.000000
208.719482 9.416810 150.890244 0.000000
108.081818 41.842682 268.633911 0.000000
59.558998 25.867460 342.056458 0.000000
309.563782 8.967290 36.429890 0.000000
93.573997 33.697491 246.515015 0.000000
48.875381 51.339310 340.325714 0.000000
301.813965 32.735329 49.019840 0.000000
95.743858 25.573549 223.219696 0.000000
280.020020 47.391800 42.449928 0.000000
248.394806 41.728291 104.393768 0.000000
339.257019 31.598240 352.527405 0.000000
320.284271 26.633829 20.236019 0.000000
197.722214 42.211601 118.277267 0.000000
34.264271 24.513800 316.143494 0.000000
319.205750 23.963091 66.787941 0.000000
219.123337 42.121811 181.936127 0.000000
118.977310 20.290859 212.988251 0.000000
88.437752 23.483210 245.961853 0.000000
93.260483 39.177101 252.904907 0.000000
350.757904 27.492470 352.867218 0.000000
328.254639 26.989611 10.162440 0.000000
338.964722 36.556339 41.939240 0.000000
329.059570 21.140341 72.840668 0.000000
293.260986 10.642270 50.050480 0.000000
33.860439 40.092720 283.827698 0.000000
202.121994 11.600970 135.463211 0.000000
98.686249 36.388882 265.064636 0.000000
256.629700 4.805110 81.659012 0.000000
315.721191 32.001579 3.074450 0.000000
336.312958 18.273649 16.055599 0.000000
209.273712 7.991230 192.226074 0.000000
99.031502 45.157089 228.175690 0.000000
108.339279 37.524929 286.485565 0.000000
261.219452 41.444340 61.238029 0.000000
40.058800 26.454370 340.337433 0.000000
74.400574 24.255260 286.933075 0.000000
339.994019 31.772961 358.974457 0.000000
246.535446 30.701920 144.007767 0.000000
223.801697 35.346218 146.428635 0.000000
269.570801 30.548990 135.188202 0.000000
168.940277 10.229600 191.920914 0.000000
23.417879 36.392860 304.265106 0.000000
318.499420 11.502150 3.455320 0.000000
98.523453 40.434799 301.196259 0.000000
222.420563 44.955711 95.692436 0.000000
174.533203 41.294121 227.458847 0.000000
164.011368 30.058350 235.474777 0.000000
186.569138 30.466579 156.442810 0.000000
209.239746 47.126572 139.443680 0.000000
79.670692 33.685501 285.066681 0.000000
41.962391 48.265640 347.783051 0.000000
133.811188 32.063770 202.295563 0.000000
79.830887 45.634762 280.233673 0.000000
198.928543 41.436749 157.969376 0.000000
48.515862 27.905590 301.282227 0.000000
338.448212 9.893630 59.280060 0.000000
168.828339 47.099838 221.552597 0.000000
106.199722 47.028938 236.437820 0.000000
44.986919 12.699320 338.013092 0.000000
258.212738 25.932100 130.005478 0.000000
217.225891 53.791161 125.363953 0.000000
89.604309 24.381710 233.400238 0.000000
138.293137 47.279430 254.444885 0.000000
291.845886 30.367069 61.468948 0.000000
332.831390 41.200329 33.858330 0.000000
112.053741 36.409882 214.444946 0.000000
357.788544 36.912701 322.831543 0.000000
141.090225 28.284670 227.652039 0.000000
353.268036 33.573540 48.156780 0.000000
201.571991 23.833830 190.628235 0.000000
314.516266 26.471399 13.123310 0.000000
308.558533 36.564610 36.537651 0.000000
106.195938 43.299721 257.588654 0.000000
149.027405 28.006300 247.939606 0.000000
191.020493 42.214931 169.173019 0.000000
49.517570 46.405209 347.344086 0.000000
219.923111 43.786221 127.884209 0.000000
191.582977 18.186390 153.086884 0.000000
145.530426 49.988701 210.849136 0.000000
347.250824 24.315121 350.842255 0.000000
274.911957 34.104671 100.583000 0.000000
144.131866 50.968990 207.919662 0.000000
245.269730 17.153931 74.949600 0.000000
194.748474 5.907640 149.410751 0.000000
3.964840 34.916840 318.441193 0.000000
240.636032 42.352051 149.215347 0.000000
140.277527 42.343739 262.350342 0.000000
320.275604 32.098579 2.452250 0.000000
108.308243 34.431332 235.615448 0.000000
62.572021 45.921131 284.305267 0.000000
206.597916 11.460340 165.424103 0.000000
135.552856 39.552780 184.343872 0.000000
68.538918 32.361660 283.821533 0.000000
137.487274 34.017029 236.047607 0.000000
324.208405 22.140659 351.734375 0.000000
353.715210 34.495159 2.015560 0.000000
40.572159 41.702560 301.563019 0.000000
207.675217 36.233009 124.477539 0.000000
47.257000 45.873119 353.115570 0.000000
290.807861 47.223030 52.705311 0.000000
17.152020 41.796459 17.635340 0.000000
19.636589 44.813839 348.847015 0.000000
26.564871 21.960501 292.520020 0.000000
116.145348 5.355840 230.101807 0.000000
172.474747 34.323921 194.463669 0.000000
158.600281 18.755091 218.096893 0.000000
21.610201 37.237110 349.716705 0.000000
292.920319 14.525080 88.880768 0.000000
345.216644 45.256409 25.847191 0.000000
296.968506 33.254398 96.563881 0.000000
148.220688 28.062679 244.418365 0.000000
26.171869 28.167459 343.246307 0.000000
295.565704 33.207699 88.547882 0.000000
281.496368 33.955769 67.390007 0.000000
313.099976 48.641510 15.919620 0.000000
163.941116 35.482689 195.928375 0.000000
34.808620 8.136370 351.881042 0.000000
89.400993 36.423599 232.873962 0.000000
149.966980 27.990511 203.271652 0.000000
110.515411 36.202801 245.879105 0.000000
55.565010 8.804310 300.666504 0.000000
193.537170 47.882912 136.449600 0.000000
357.590607 42.373508 24.723961 0.000000
16.064550 14.135910 1.438010 0.000000
160.520294 40.383480 213.409363 0.000000
68.924263 36.497211 276.423187 0.000000
226.744568 44.907570 110.705643 0.000000
195.009705 20.069771 120.407593 0.000000
189.177902 22.852680 152.796326 0.000000
225.507690 32.712070 163.906143 0.000000
244.343750 20.985720 96.786392 0.000000
107.232048 25.231310 256.208282 0.000000
81.110802 20.375481 268.040161 0.000000
223.192032 28.317249 121.637154 0.000000
145.874268 37.283039 179.510193 0.000000
21.668610 41.296822 351.556061 0.000000
351.450867 10.211770 351.801086 0.000000
306.045563 48.525841 73.943039 0.000000
252.859375 20.360550 147.785385 0.000000
18.810240 22.544001 356.629669 0.000000
251.074799 35.858330 151.329666 0.000000
336.144196 8.748680 339.623566 0.000000
235.917603 28.192011 140.235306 0.000000
66.099564 39.076271 296.954224 0.000000
214.424316 17.369020 115.716797 0.000000
329.149261 38.731468 39.613171 0.000000
333.924316 25.139080 41.001671 0.000000
254.970779 43.004589 111.769310 0.000000
81.557961 17.646330 318.439667 0.000000
306.837708 43.969460 59.316040 0.000000
232.086884 44.089882 134.866714 0.000000
52.714561 55.076920 325.690369 0.000000
110.830963 28.669100 224.164536 0.000000
71.198067 44.080688 310.341187 0.000000
262.282288 41.898842 73.922539 0.000000
164.955383 37.525349 236.882462 0.000000
326.002594 20.457600 15.387030 0.000000
340.631317 11.526070 15.606820 0.000000
134.135864 30.671419 235.383102 0.000000
338.008972 11.300410 41.738819 0.000000
328.455078 29.160839 64.117996 0.000000
254.312714 18.985941 134.358383 0.000000
152.690735 46.960720 210.095016 0.000000
341.621216 25.095169 52.762081 0.000000
140.713623 43.286560 233.219315 0.000000
62.521809 43.870480 337.558563 0.000000
104.154037 30.240589 280.396179 0.000000
235.324615 28.856159 113.698853 0.000000
253.732346 37.133099 70.083939 0.000000
143.897476 41.634510 256.319885 0.000000
131.421616 52.489151 208.585327 0.000000
49.310509 20.065540 280.165436 0.000000
126.459259 41.791679 270.902161 0.000000
132.628357 43.712238 214.900742 0.000000
7.135490 37.404961 318.742126 0.000000
56.598869 43.057510 303.075134 0.000000
14.669900 38.845001 16.791121 0.000000
14.079650 43.762199 9.129060 0.000000
337.976288 28.767811 61.375290 0.000000
41.922409 44.375900 288.908051 0.000000
173.419037 27.554831 185.915771 0.000000
89.186569 9.145210 313.810730 0.000000
217.349457 40.028431 129.318954 0.000000
52.050171 39.271259 330.613983 0.000000
269.021027 22.568790 72.479301 0.000000
122.274719 18.634871 206.374176 0.000000
307.447601 17.071199 31.676510 0.000000
318.212646 19.809410 27.032249 0.000000
129.188232 40.834301 239.768433 0.000000
227.568893 49.140980 157.127274 0.000000
134.184967 15.417000 217.339554 0.000000
38.693569 22.301460 324.109161 0.000000
195.419327 16.420641 180.024643 0.000000
87.460869 36.258450 290.542786 0.000000
310.748901 24.298820 53.835979 0.000000
285.292603 26.005400 90.267357 0.000000
332.113586 30.641970 357.279083 0.000000
195.606415 43.697498 174.112991 0.000000
228.914856 41.631359 104.567612 0.000000
117.549721 26.439840 278.425812 0.000000
183.594070 17.293930 157.259033 0.000000
45.391369 42.925720 341.485291 0.000000
152.651337 26.047380 197.170990 0.000000
76.030212 44.449051 298.346527 0.000000
124.869972 39.781239 219.784271 0.000000
186.011795 12.022000 182.448135 0.000000
160.279037 37.158550 170.509079 0.000000
3.796850 11.035980 3.697300 0.000000
157.386002 33.764111 205.463638 0.000000
255.153183 41.746540 134.860977 0.000000
113.856560 44.694881 220.120407 0.000000
339.622437 45.605000 49.536221 0.000000
179.182648 33.477959 177.729462 0.000000
157.753143 40.939259 171.481583 0.000000
171.716476 39.999641 202.797150 0.000000
97.021294 31.042471 251.088928 0.000000
71.525322 36.232342 287.053802 0.000000
307.682922 47.292561 62.106270 0.000000
355.927917 33.281929 321.638550 0.000000
112.378761 27.202539 279.506256 0.000000
9.847550 36.865040 11.076120 0.000000
344.868988 10.178030 17.967360 0.000000
261.341492 37.916889 63.042831 0.000000
291.997009 27.633989 67.637131 0.000000
100.187202 14.961090 237.599045 0.000000
214.334427 44.225571 119.963753 0.000000
315.836273 33.669529 69.147949 0.000000
331.282501 52.733971 40.379890 0.000000
91.243889 33.323009 304.250916 0.000000
39.226170 52.682072 297.179230 0.000000
262.701447 29.875351 95.859383 0.000000
321.484161 16.683769 49.520370 0.000000
212.234253 25.961691 106.509819 0.000000
329.543274 33.976662 6.298380 0.000000
70.778069 33.517941 277.983856 0.000000
95.960312 42.350380 291.063965 0.000000
242.144653 11.399360 162.842026 0.000000
158.580063 44.559261 226.523926 0.000000
59.311852 41.157490 263.039001 0.000000
8.119840 26.812490 355.753906 0.000000
158.587265 27.968840 219.693069 0.000000
24.397520 8.611340 342.831085 0.000000
133.003952 45.124599 245.692612 0.000000
272.300781 30.610929 87.629242 0.000000
147.614563 46.421341 207.078278 0.000000
84.180603 16.291950 252.667679 0.000000
235.645676 29.952900 130.322556 0.000000
307.227051 44.552471 48.529739 0.000000
252.360001 8.525580 137.584839 0.000000
37.540241 58.045059 304.225647 0.000000
